id,CNN,KNN,LDA,NN,forest,SVM,xgboost,true class
17540,0.999491095543,1.0,0.513853328928,0.571650036604,0.830015324649,0.787937814739,0.980009442562,1
15817,0.999177396297,1.0,0.594965189332,0.940844570939,0.878755629223,0.907239859112,0.766528242025,1
60536,1.0,1.0,0.833739086648,0.984080771011,0.956351478515,0.917446677613,0.980755785435,8
36310,0.963805794716,0.8,0.679263983125,0.764352585825,0.813072353121,0.958730272514,0.889284713379,5
38175,0.998045325279,1.0,0.882711682132,0.883448053164,0.957764563471,0.998229971832,0.979480029887,5
34731,0.892486572266,0.8,0.808559554787,0.786958695216,0.772308437375,0.590730551663,0.910013447142,5
56347,1.0,0.8,0.981894796039,0.999916354707,0.936217417457,0.978285603323,0.796502407796,7
52015,1.0,1.0,0.63428963633,0.998639293305,0.98456641917,0.932761345522,0.998382323342,7
47541,0.999324917793,0.6,0.675316081223,0.767878724667,0.638687049504,0.955758748528,0.715014071296,6
23276,0.997053265572,0.8,0.470741446769,0.563684608901,0.776267406717,0.752495922448,0.760726298611,2
51938,0.999973654747,0.8,0.927554227948,0.986174334286,0.927385406183,0.998368065001,0.990242905424,7
617,0.981994926929,1.0,0.712994470212,0.941842176202,0.516847875143,0.922536760091,0.872021891429,0
47316,0.82747644186,0.4,0.574814599056,0.519830216038,0.407072771876,0.369028066773,0.426309758031,6
49934,1.0,1.0,0.781885801376,0.999996876687,0.992609330988,0.999992958259,0.999605038849,7
54505,1.0,1.0,0.977403786079,1.0,0.725695464586,0.756412696959,0.799958113948,7
9977,0.961337149143,0.6,0.575415137703,0.645234250998,0.647779953818,0.517466105829,0.5817259445,1
42490,0.999979138374,1.0,0.975754642823,0.996076265279,0.991269398007,0.975511496203,0.992833870574,5
17632,0.951332986355,0.6,0.639830476125,0.598606479666,0.467099814994,0.739743442766,0.598531863784,1
38244,0.99999499321,1.0,0.989200346357,0.99989871497,0.988503666816,0.999199324622,0.995962547344,5
33740,1.0,1.0,0.992333828287,0.999976054334,0.96550498085,0.975402511701,0.999050655904,5
53125,0.8897985816,0.8,0.241919876344,0.524139944576,0.793027318332,0.349999750193,0.280570919283,7
48914,1.0,1.0,0.992469584707,0.999987215596,0.987263396873,0.869068436457,0.999554310954,7
59172,0.999988675117,1.0,0.655095402392,0.994900861731,0.976412521943,0.973709102191,0.986347704305,8
1023,0.384939312935,0.8,0.295197221739,0.54620357197,0.655131162324,0.676096536432,0.84668161227,0
56886,0.64857083559,0.6,0.597391270657,0.871976904981,0.659458097512,0.792087034661,0.830542862232,7
31566,0.934260904789,1.0,0.944383536131,0.93989399659,0.965698786052,0.802455621698,0.871919072608,5
22351,0.941757798195,1.0,0.669599600202,0.6439711843,0.703573216136,0.915877821105,0.80495361355,2
33292,0.999869465828,1.0,0.886959515317,0.973827319144,0.955235019086,0.996139922219,0.967190190457,5
30351,0.999984383583,1.0,0.973424766037,0.998464380633,0.993510283909,0.999999695711,0.999969357108,4
60173,0.999998211861,1.0,0.78710033473,0.999936414892,0.969419210202,0.873449618789,0.997793443036,8
33200,0.988918721676,0.6,0.872920393867,0.902533045834,0.884218028434,0.915317136894,0.757657588268,5
51514,0.838809967041,1.0,0.426678925978,0.527813076525,0.95821276163,0.662541543414,0.881299887252,7
33311,0.860500335693,0.8,0.530563519873,0.916953336081,0.665567284991,0.769601074897,0.739131250527,5
22463,0.586153566837,0.4,0.611565698876,0.510227748962,0.511988507944,0.473907998196,0.462119271499,2
46655,0.999924063683,1.0,0.560761904092,0.608031229038,0.708132393188,0.98804303945,0.864822158938,6
26350,0.653871238232,0.4,0.502129410511,0.492347778047,0.566195910504,0.38704889945,0.845952793818,3
52446,0.999999880791,1.0,0.853555857451,0.997166417463,0.914993008585,0.979663017198,0.950696387849,7
11373,0.979116976261,0.6,0.543714773786,0.805328542015,0.779549276307,0.681178054268,0.596535183177,1
1650,0.999578773975,1.0,0.734620999726,0.883591236709,0.795339166357,0.849890544957,0.949903270888,0
46471,0.999645233154,0.8,0.515459869458,0.940760694829,0.863500631399,0.958588369295,0.984563066653,6
40106,0.998727023602,1.0,0.882319423935,0.990934938758,0.968910948699,0.993435983155,0.993753382049,5
11148,0.931793808937,0.6,0.64716368988,0.775582835283,0.693614698894,0.764669437062,0.645160861529,1
7399,0.532041728497,1.0,0.594185236394,0.52867104145,0.712434852702,0.631660153143,0.91789534482,1
34719,0.999994039536,1.0,0.99657095972,0.992379570851,0.987612055926,0.996929900403,0.996098881636,5
23069,0.921974897385,0.6,0.539564206534,0.453288781095,0.433515019304,0.676675315932,0.314962165895,2
34889,0.99981123209,1.0,0.989955117563,0.952606794244,0.96063881625,0.999345296928,0.967930374081,5
18520,0.720632255077,0.6,0.537215464667,0.548599175757,0.680250911072,0.545502978409,0.534267519414,2
24014,0.761056423187,0.8,0.673352193099,0.740904902861,0.49442628018,0.644017729619,0.602147206064,2
23847,0.886114418507,0.6,0.586635798486,0.623491976361,0.503187821649,0.67130242525,0.502730026109,2
15768,0.947253525257,0.8,0.654877177432,0.757737616437,0.882412789727,0.824699916352,0.926722911752,1
15155,0.527910232544,0.8,0.562034871102,0.525199411944,0.502753655509,0.45073012413,0.549828760438,1
23316,0.852597594261,0.8,0.549345038985,0.76024438816,0.534081614727,0.676482845062,0.502987001747,2
12195,0.622893452644,0.6,0.618721110551,0.474449707899,0.476545899481,0.415303765624,0.605447730138,1
4728,0.997201323509,0.8,0.646735877469,0.908867838388,0.85341953779,0.910880927491,0.893428582938,1
33058,0.676599919796,0.6,0.254434634394,0.846329330438,0.503178616166,0.557167036333,0.475449935192,5
55314,0.626278936863,1.0,0.391981376136,0.99551009999,0.991423753614,0.842112157794,0.985794600458,7
22980,0.639880955219,0.8,0.555394008283,0.50740992447,0.766785651133,0.589614598875,0.692012783924,2
49560,0.999966740608,1.0,0.925792734631,0.997795357422,0.922063637305,0.999969358855,0.995849757578,7
55934,1.0,1.0,0.908178059831,0.999999999853,0.992253650646,0.834612977423,0.999941040817,7
42244,1.0,1.0,0.997019299013,0.999464341358,0.989985210207,0.999842672487,0.999770163411,5
29879,0.939949631691,0.8,0.498480940273,0.776534037505,0.815609963489,0.70284300773,0.883733305021,4
472,0.507151782513,0.2,0.373295758582,0.516263664,0.420225470478,0.293424712011,0.284195376226,0
55333,1.0,1.0,0.610874282399,0.999379462304,0.928692866973,0.854575172956,0.440107838656,7
19493,0.495701819658,0.6,0.645727968237,0.611525071002,0.593776182709,0.603132543853,0.589912429501,2
22707,0.956134617329,0.8,0.552794850612,0.596098068008,0.490507312031,0.49208641831,0.676407361733,2
42787,1.0,1.0,0.985007532084,0.999984711148,0.986453146188,0.995498630008,0.992276665282,5
45362,0.999999523163,1.0,0.985251189685,0.999914591691,0.994490483512,0.999275712753,0.999777397702,5
36886,1.0,1.0,0.964452124915,0.990190526953,0.880800440328,0.938748946513,0.887141685777,5
53842,0.675319433212,0.6,0.49172210906,0.723293760811,0.458223296047,0.471511155686,0.470743815012,7
58121,0.212390348315,0.8,0.415167145875,0.210037644495,0.901772244018,0.236382913489,0.221470398821,8
41858,0.999998927116,1.0,0.989620021727,0.999990347578,0.994490483512,0.999871574682,0.999467343324,5
3632,0.924900174141,0.8,0.654173298691,0.799074243197,0.873314234161,0.79542657244,0.937038461427,1
4203,0.704748809338,0.4,0.562942862229,0.50017408787,0.671245076476,0.595330769224,0.50848164917,1
2266,0.740117073059,0.8,0.655090737797,0.637914520401,0.591821504325,0.800542144938,0.689401945526,1
11823,0.980938017368,1.0,0.510908219194,0.766802162997,0.963035874356,0.837159384927,0.832360754647,1
26076,0.749611973763,0.6,0.585620334495,0.769031636877,0.664762171101,0.682354988342,0.518178525181,3
59075,0.99959653616,1.0,0.830150421713,0.946961038852,0.840204151713,0.976589899924,0.907062417282,8
42129,0.998264491558,0.4,0.574685361973,0.702663671449,0.819102782561,0.444524440011,0.513485128296,5
33957,0.993251740932,1.0,0.900090625221,0.95277388859,0.96052996895,0.975150627421,0.935282279571,5
49993,0.998797893524,1.0,0.764978952027,0.981536361576,0.976051345497,0.995089292681,0.995869851003,7
45181,1.0,1.0,0.99554497796,0.999998885899,0.991575558589,0.999861520075,0.999753798247,5
2720,0.682624459267,0.8,0.627660293457,0.527569370347,0.395214703313,0.565845199793,0.457922102915,1
9766,0.637490332127,0.8,0.629417231782,0.583520736785,0.694407815111,0.616041963254,0.596666534736,1
16650,0.998309373856,1.0,0.676589864097,0.991281255814,0.976035572928,0.967029314208,0.991798534424,1
40557,0.999999880791,1.0,0.988762623064,0.997658862848,0.991748831088,0.997336521348,0.998096966666,5
54624,0.999999880791,1.0,0.927755336376,0.999801162774,0.972275764483,0.999968689229,0.999204069531,7
31164,0.999985218048,1.0,0.968329161522,0.998833721323,0.986599092977,0.99907638781,0.999285161037,4
19741,0.510626256466,0.6,0.526875442173,0.603358532396,0.569418049963,0.55558875612,0.630281869046,2
34115,0.895965874195,0.8,0.979427033323,0.924776158711,0.942293506453,0.966984877862,0.977036474123,5
8156,0.97606998682,0.6,0.522749734546,0.482964928305,0.49809514819,0.538169447329,0.674037234985,1
26833,0.995184361935,1.0,0.599450523761,0.811357065211,0.799513551696,0.588547285624,0.532464480057,3
45288,0.993554353714,0.8,0.985499120966,0.954047026604,0.990276967815,0.99710008981,0.984164565051,5
41625,0.999999761581,1.0,0.987871392412,0.999951080531,0.993853677862,0.998808877807,0.999567583951,5
51187,0.856819152832,0.4,0.450720713614,0.656331688675,0.373260622651,0.839962801013,0.798937576624,7
14132,0.994111120701,0.8,0.568807158374,0.760475473843,0.862993353314,0.731502842387,0.808176591844,1
6369,0.999111711979,0.8,0.560474435408,0.963927375852,0.493077657366,0.972274489505,0.999043927743,1
50967,0.920612573624,0.8,0.603472890271,0.942852930901,0.956873755761,0.953046386013,0.9779497134,7
54259,1.0,1.0,0.989394574728,0.999999999997,0.994342018252,0.84846776336,0.999663012571,7
2410,0.627086400986,1.0,0.6317766995,0.666193527907,0.871515859225,0.640745708024,0.7405115126,1
48588,1.0,1.0,0.730509443966,0.998747591465,0.983026915051,0.998407349993,0.99657927794,7
23120,0.483501553535,0.4,0.57263100874,0.560451189358,0.548393179917,0.451420566936,0.616013681725,2
59195,0.99888676405,1.0,0.740350221958,0.979754827948,0.918804066951,0.971136049067,0.975994471076,8
30466,0.999997138977,1.0,0.976818493197,0.999538851679,0.989734521019,0.999441887689,0.999542267555,4
34916,0.999999284744,1.0,0.991626333409,0.997362332295,0.992253856229,0.999985326544,0.997570272413,5
42758,0.998649775982,1.0,0.941668630178,0.991079965412,0.90605606019,0.996591447211,0.997596438277,5
18229,0.918036818504,1.0,0.490084517147,0.460642637319,0.389990087002,0.504224045685,0.757077742183,2
30871,0.999968409538,1.0,0.947034705525,0.99846733818,0.993510283909,0.998725314425,0.999912743617,4
20943,0.79319870472,0.8,0.532285358501,0.682212022311,0.575132558062,0.615020668409,0.594199125692,2
20451,0.891237795353,1.0,0.568328866953,0.765327673017,0.952770010928,0.552452319382,0.943298946738,2
46025,0.721119642258,1.0,0.62550898675,0.801063452413,0.372629374176,0.823710672816,0.746208986552,6
43408,0.943219125271,1.0,0.938607532018,0.912057307551,0.826580449268,0.935855866921,0.941589051775,5
36481,1.0,1.0,0.994811484877,0.999994103517,0.994490483512,0.999957855118,0.999845509458,5
33499,0.99967610836,1.0,0.983476108188,0.990153369153,0.985445031308,0.985950700662,0.98725649409,5
11748,0.97343724966,1.0,0.676200026465,0.875811213014,0.95478473605,0.848427144045,0.926687027416,1
59466,0.999538183212,1.0,0.771985200038,0.960983933996,0.969884293049,0.953615571392,0.997974033086,8
51867,0.999982953072,1.0,0.850211778585,0.862504638562,0.860532220392,0.998086850886,0.961296673325,7
35992,1.0,1.0,0.993822111472,0.999861823851,0.981989578917,0.999969382675,0.799719813449,5
51781,1.0,1.0,0.78468992436,0.999946751587,0.993318165691,0.941194655732,0.979910339387,7
61347,0.999992966652,1.0,0.821375471094,0.999466487444,0.988362474755,0.903537904085,0.999082231328,8
16675,0.944056987762,0.8,0.627893465596,0.855910693434,0.976273864738,0.86690791765,0.879293346576,1
42669,0.999999880791,1.0,0.992619795466,0.999950952708,0.992614554453,0.999367867167,0.994929149813,5
29043,0.999997735023,1.0,0.99250475979,0.999801619224,0.988466041772,0.998794893147,0.999698552195,4
27599,0.839866876602,0.6,0.583346054195,0.606892766967,0.720459976074,0.806953785072,0.892239781437,3
30723,0.999999642372,1.0,0.997933378115,0.999695091784,0.987045980836,0.98088917766,0.890793066706,4
25187,0.952387809753,1.0,0.462588506761,0.708302604941,0.944057228002,0.739371268517,0.536710945988,2
12705,0.546662390232,0.6,0.59521514647,0.537674772083,0.581303358349,0.500543858108,0.570207361812,1
2510,0.917841315269,0.8,0.637172594217,0.771121632723,0.929015224418,0.771620223976,0.841640748824,1
15333,0.685694932938,0.8,0.479805267981,0.492894466279,0.511138120542,0.525114581648,0.508138523435,1
5285,0.782267808914,0.8,0.723863975726,0.812249012978,0.852703089252,0.766468490972,0.695688090099,1
37500,1.0,1.0,0.992482215233,0.99999609164,0.99300627829,0.999697440175,0.999783377907,5
10347,0.83598703146,0.6,0.610259677942,0.514384351209,0.655473472487,0.38194562477,0.503926568596,1
20784,0.707238137722,0.6,0.582029081318,0.49142529181,0.478185474866,0.551718726891,0.403627693323,2
1619,0.771590828896,1.0,0.895857049203,0.52147868692,0.869198320528,0.853923600974,0.750250146878,0
42465,1.0,1.0,0.999828512414,0.999999998934,0.992460094231,0.999974770747,0.995037672843,5
49912,1.0,1.0,0.960434995827,0.999926424599,0.981719776818,0.996683069536,0.99390792172,7
5774,0.984616100788,1.0,0.666438067188,0.933493572285,0.975978837254,0.893937594131,0.852833413523,1
3423,0.999997735023,1.0,0.540225071334,0.986274063707,0.862507748719,0.967715169785,0.998249917686,1
51651,0.900839567184,0.4,0.769426073902,0.91548751402,0.849324472638,0.878753010709,0.816097765864,7
48207,0.997947752476,1.0,0.727367279363,0.986565013103,0.841368620256,0.642136425479,0.982198533044,6
28601,0.938764512539,0.8,0.544468290101,0.646790376594,0.838496350645,0.340228977558,0.530148161391,3
3179,0.507537841797,0.6,0.601517206397,0.506790900415,0.646998728484,0.534368644166,0.642478605148,1
46482,0.836027264595,0.4,0.247782672135,0.385269863903,0.754210419927,0.336746257824,0.296228260916,6
36147,1.0,1.0,0.978294949188,0.999662520173,0.985354950621,0.997257294825,0.998379057193,5
26740,0.636863648891,0.4,0.504474666769,0.715374954658,0.878313621296,0.530561248308,0.79250853348,3
16611,0.623884320259,0.6,0.63732602463,0.612856876895,0.488867076251,0.647082113946,0.553655455265,1
28790,0.999981880188,1.0,0.965284349896,0.998904987651,0.993510283909,0.999361713753,0.999882140372,4
567,0.663227379322,1.0,0.517255359603,0.841410420697,0.845779190119,0.85588747371,0.893698486217,0
23124,0.80924898386,0.6,0.617212867107,0.326195466774,0.397887230689,0.361740390067,0.436482397297,2
60784,0.608116805553,0.2,0.280283777883,0.56719507337,0.267641741414,0.407154809737,0.259797682264,8
43454,1.0,1.0,0.995554637057,0.999997830962,0.99060518433,0.999955222221,0.998567668123,5
47223,0.688775837421,0.8,0.36167550444,0.427939464196,0.462531146155,0.626662282057,0.547070396003,6
20508,0.569495975971,0.4,0.586366443407,0.585128119987,0.467066066951,0.480866473831,0.490135458357,2
4863,0.94185423851,0.6,0.645490798285,0.495190351174,0.861985753828,0.555786105873,0.614932734872,1
58969,0.466823637486,0.6,0.422776410799,0.693131100035,0.559574939268,0.446514662732,0.58692533535,8
56152,0.492876261473,0.6,0.461940503962,0.683414657413,0.382745423723,0.497489610347,0.544296669907,7
30964,0.998459815979,1.0,0.961270531291,0.993618070662,0.937527999767,0.998983742663,0.97110281098,4
22344,0.479649037123,0.8,0.651655626087,0.390007066554,0.440592079071,0.600466880194,0.475704349113,2
